MSG,data_excel,anno,mese,data,ora,critical_day
"Il presidente del Q1, ''Sciopero della sete finché non parlo con Renzi''. Ma viene allontanato http://t.co/797Y5ao via @ilreporterfirenze",4/11/2011,2011,4,11,5,noheat
"Il presidente del Q1, ''Sciopero della sete finché non parlo con Renzi'': Sciopero della fame e della sete, rifi... http://bit.ly/f9z5js",4/11/2011,2011,4,11,5,noheat
"Il Vinitaly più soleggiato e caldo dagli ultimi 40 anni, chiude stasera. Un'edizione memorabile : ) http://fb.me/Tm45H6bi",4/11/2011,2011,4,11,5,noheat
In effetti #report di ieri sera assomigliava ai servizi dei TG che consigliano di bere tanto quando fa caldo.,4/11/2011,2011,4,11,5,noheat
in mansarda comincia a fare troppo caldo: quando arriva la zanzariera nuova così posso aprire la finestra? #fb,4/11/2011,2011,4,11,5,noheat
indo compra caldo pra minha mãe aff's,4/11/2011,2011,4,11,5,noheat
Inizia a fare un po' troppo caldo per i miei gusti. Propongo Nobel per la scienza all'inventore dell'estate con clima primaverile!,4/11/2011,2011,4,11,5,noheat
Inizia il caldo,4/11/2011,2011,4,11,5,noheat
Insetticidi e rimedi naturali per tenere lontane le zanzare: Con il caldo scoppiato in questi giorni ricomincia ... http://bit.ly/fkXsB4,4/11/2011,2011,4,11,5,noheat
"Io devo uscire, ma ho caldo solo a mettere i jeans figuriamoci quando sono fuori D:",4/11/2011,2011,4,11,5,noheat
Io non ho ancora capito se oggi fa caldo o fa freddo.,4/11/2011,2011,4,11,5,noheat
"Io son già stanca di sto caldo. Voglio la neve, le montagne, sciare... .__________.",4/11/2011,2011,4,11,5,noheat
Italia >Caldo addio anticipo estate da mercoledì 13 aprile 2011  -10 gradi,4/11/2011,2011,4,11,5,noheat
Jajaja +10000 RT @irosrod: @AldoMarranzini = Caldo e' Pollo =D,4/11/2011,2011,4,11,5,noheat
kk' segreeeeeeeeeedo esse negocio do erikino sete hora @larinhaTardeli haha',4/11/2011,2011,4,11,5,noheat
'la colla a caldo è una mia passione MALSANA!' #diocane come stai messa?!,4/11/2011,2011,4,11,5,noheat
La gente sceglie e non commette errori: Mi permetto di fare una riflessione a caldo sul risultato delle elezio... http://bit.ly/hwyIqc,4/11/2011,2011,4,11,5,noheat
La permacultura secondo John Button  &: Dopo il caldo ed energizzante weekend trascorso a Fenegrò per il modulo i... http://bit.ly/gfOCln,4/11/2011,2011,4,11,5,noheat
La tv nel pallone - A Quelli che... il caldo va in scena il delirio primaverile http://dlvr.it/N7FDK #inter #news,4/11/2011,2011,4,11,5,noheat
La tv nel pallone - A Quelli che... il caldo va in scena il delirio primaverile http://etabeta.gfpoint.com/?p=467,4/11/2011,2011,4,11,5,noheat
laDemocrazia_it: Qualche riflessione a caldo sul ritorno di Silvio Berlusconi su Facebook. http://bit.ly/dJEx8G... http://dlvr.it/N838t,4/11/2011,2011,4,11,5,noheat
L'autobus sta già diventando off limit x il caldo e x la puzza!!! :(,4/11/2011,2011,4,11,5,noheat
"Le temperature scenderanno anche di 10 gradi.. ma io ho un caldo pazzesco , quasi quasi dormo con la finestra aperta",4/11/2011,2011,4,11,5,noheat
L'ecocasa difende dal caldo un primato Med in Italy - Repubblica.it http://t.co/iTUyZMV via @repubblicait,4/11/2011,2011,4,11,5,noheat
L'ecocasa difende dal caldo un primato Med in Italy - Repubblica.it http://t.co/VZvrAjd via @repubblicait http://ff.im/ASSGI,4/11/2011,2011,4,11,5,noheat
L'ecocasa difende dal caldo un primato Med in Italy - Repubblica.it http://t.co/W3tH4nC via @repubblicait,4/11/2011,2011,4,11,5,noheat
L'ecocasa difende dal caldo un primato Med in Italy - Repubblica.it http://t.co/WXePntM via @repubblicait,4/11/2011,2011,4,11,5,noheat
L'ecocasa difende dal caldo un primato Med in Italy - Repubblica.it http://t.co/yCYGSpr (rep.it) -> http://t.co/JbytdfS (homepage),4/11/2011,2011,4,11,5,noheat
L'ecocasa difende dal caldo un primato Med in Italy - Repubblica.it http://t.co/YxfzUiV via @repubblicait,4/11/2011,2011,4,11,5,noheat
L'ecocasa difende dal caldo un primato Med in Italy http://t.co/Nm4avXZ via @repubblicait,4/11/2011,2011,4,11,5,noheat
"li pagheremo cari questi tre giorni di caldo, vero? #climacontinentaledistaminchia",4/11/2011,2011,4,11,5,noheat
Listo caldo de pollo :D,4/11/2011,2011,4,11,5,noheat
Lo dije...Caldo de gallina,4/11/2011,2011,4,11,5,noheat
Lunedì estivo questo d'aprile. Il piacevole caldo primaverile mi ha dato l'ispirazione per una nova poesia... http://fb.me/sqvaVKsm,4/11/2011,2011,4,11,5,noheat
L'unico motivo per il quale continuo ad apprezzare Susa è che qui fa sempre meno caldo che a Torino.,4/11/2011,2011,4,11,5,noheat
Ma adesso wikileaks che centrava? #Report me stai a confondere un pochetto. Stai afà di tutto un pò.,4/11/2011,2011,4,11,5,noheat
ma che caldo,4/11/2011,2011,4,11,5,noheat
Ma che caldo fa'? Tra 5 ore devo già alzarmi ed é già lunedì. #bestemmia,4/11/2011,2011,4,11,5,noheat
Ma come cavolo fa caldo per strada!,4/11/2011,2011,4,11,5,noheat
Ma fa troppo caldo!!!,4/11/2011,2011,4,11,5,noheat
ma lì fa caldo? D: (@americandream__ live on http://twitcam.com/4gwnv),4/11/2011,2011,4,11,5,noheat
Ma perchè ora al nord fa più caldo di qui al sud?:O  è ehbboh o.ò http://4ms.me/hhI7SX,4/11/2011,2011,4,11,5,noheat
Ma perchè ora al nord fa più caldo di qui al sud?:O  è Perchè il mondo sta finendo O.o http://4ms.me/i0cHp1,4/11/2011,2011,4,11,5,noheat
"ma perchè quando viene il caldo iniziano a fare i lavori sotto l'ufficio, obbligandoci a tenere la finestra chiusa? #fail",4/11/2011,2011,4,11,5,noheat
Ma si può soffrire di caldo ad inizio aprile? 0_0,4/11/2011,2011,4,11,5,noheat
MADESIMO - Troppo caldo chiude la parte bassa della ski area. Si scia in Val di Lei | Dovesciare.it http://fb.me/UPKIYFLM,4/11/2011,2011,4,11,5,noheat
MADESIMO - Troppo caldo chiude la parte bassa della ski area. Si scia in Val di Lei: MADESIMO - Il... http://bit.ly/gNiWK9 #infovalanghe,4/11/2011,2011,4,11,5,noheat
"MADESIMO - Troppo caldo, chiudono alcune piste ma si scia in Val di Lei: MADESIMO - Rimarranno com... http://bit.ly/f4ccaW #infovalanghe",4/11/2011,2011,4,11,5,noheat
Madonnina che caldo!!!!!,4/11/2011,2011,4,11,5,noheat
"Maltempo/ Arrivederci caldo, temperature giù e tornano le piogge. Da domani si torna in & http://goo.gl/fb/8wbcd",4/11/2011,2011,4,11,5,noheat
Mamma che caldo che fa!,4/11/2011,2011,4,11,5,noheat
Mamma che caldo stamattina c'è un traffico bestiale ..come si vede che nessuno lavora a Napoli ;-),4/11/2011,2011,4,11,5,noheat
Mamma mia che caldo :S,4/11/2011,2011,4,11,5,noheat
Mamma mia che caldo XD CAVOLO OGGI NON HO SCAMPO PRIMA I COMPITI E POI TENNIS,4/11/2011,2011,4,11,5,noheat
Mamma mia e che caldo nel Nord Italia... Rivoglio l'Appennino Campano!!!!!,4/11/2011,2011,4,11,5,noheat
Mancano venti minuti prima di uscire da questa topaia e fa un caldo porco.,4/11/2011,2011,4,11,5,noheat
"Maratona, corsa e festa per diecimila: Da Rho al centro della città, folla di vip e non. Caldo, malori e pro... http://bit.ly/exp4qg #F1",4/11/2011,2011,4,11,5,noheat
"Mercoledì arriverà il freddo? Non importa, basta che il cuore sia caldo",4/11/2011,2011,4,11,5,noheat
"Mh, co' sto caldo preferirebbi... @zolletta1999 in grappa we trust@Vi_ro68 @lilli_l:@Azira @Peppermind... &k http://blip.fm/~13lmd2",4/11/2011,2011,4,11,5,noheat
Mi ostino a stare sotto le coperte con il pc che scotta e mi lamento che muoio di caldo -.- #RobaDaInsonnia,4/11/2011,2011,4,11,5,noheat
"mi sta morendo il telefono, mi sto rompendo il cazzo, ho caldo..voglio andare a casa",4/11/2011,2011,4,11,5,noheat
mi sta salendo lo scazzo per colpa di questo caldo fottutamente assurdo..voglio la neve,4/11/2011,2011,4,11,5,noheat
minchia che sete D:,4/11/2011,2011,4,11,5,noheat
"minchia,e che caldo!!",4/11/2011,2011,4,11,5,noheat
Momenti difficili! Affronta la mezza stagione con il look perfetto: Caldo afoso seguito da & http://goo.gl/fb/1KAr8,4/11/2011,2011,4,11,5,noheat
Morendo dal caldo e dal sonno!! Mi scelgo la roba per domani e a nanna!! Buonanotte :),4/11/2011,2011,4,11,5,noheat
MORTO: thailandia ambulante in tarda notte crollato dal sonno e dall caldo ben 26 a l'una di & http://goo.gl/fb/TmUHX,4/11/2011,2011,4,11,5,noheat
muoio di caldo! mi rinfersco con un gelato ;),4/11/2011,2011,4,11,5,noheat
necesito mi caldo de gallina dominguero pero yaaaaaa,4/11/2011,2011,4,11,5,noheat
New post: E ARRIVATA LA PRIMAVERA MA CON QUESTO CALDO SEMBRA GIA' ESTATE http://bit.ly/hyvv9K,4/11/2011,2011,4,11,5,noheat
"Niver de namoro, animal RT @tusferreira 11/11/11 is the new 21/12/2012 RT @rafavictoriano: Atentado terrorista do dia 11. http://ht.ly/4xMOZ",4/11/2011,2011,4,11,5,noheat
"Nnnnoooooo, non sono una golosastra vergognosa: è che con questo caldo il cioccolato si scioglie, l'ho finito per pietà #troppobuona",4/11/2011,2011,4,11,5,noheat
"'No ano passado eu comi sete sofás', disse Adele Edwards.",4/11/2011,2011,4,11,5,noheat
No leo el menuuuuu caldo de gallina!!!!!!,4/11/2011,2011,4,11,5,noheat
Non è molto indicato essere sotto pressione con questo caldo,4/11/2011,2011,4,11,5,noheat
"non c'e caldo, solo malo...",4/11/2011,2011,4,11,5,noheat
"non cedrata? @Peppermind  Mh, co' sto caldo preferirebbi...  in grappa we trust @Vi_ro68 @lilli_l:@Azira... &k http://blip.fm/~13lmfa",4/11/2011,2011,4,11,5,noheat
"non ci posso credere che dovrò portarmi il dizionario a luglio, con quel caldo atroce.",4/11/2011,2011,4,11,5,noheat
"Non riesco a dormire.Troppo caldo, troppi pensieri.",4/11/2011,2011,4,11,5,noheat
Non si riesce a dormire fa caldo t.t,4/11/2011,2011,4,11,5,noheat
"Nonostante faccia meno caldo degli altri giorni, io sto facendo la sauna lo stesso...",4/11/2011,2011,4,11,5,noheat
Notizie 24h : Ancora caldo poi giu' le temperature http://bit.ly/fF0W6I,4/11/2011,2011,4,11,5,noheat
notizie23e59: La sete di consenso di Bashar http://www.notizie23e59.it/2011/04/11/la-sete-di-consenso-di-bashar/,4/11/2011,2011,4,11,5,noheat
Nuovo post: Al botteghino italiano non piace caldo http://www.directorscup.it/2011/04/11/al-botteghino-italiano-non-piace-caldo/,4/11/2011,2011,4,11,5,noheat
Oddio che caldo...soffoco,4/11/2011,2011,4,11,5,noheat
odia il caldo. Lei dà il meglio di sè dietro lo scudo di maglioncini a collo alto. #lamentarsi,4/11/2011,2011,4,11,5,noheat
"Odio il caldo: barricato nella mia stanza non solo ho riacceso la Tv dopo anni, ma sto seguendo pure qualcosa (non so dire che) su Italia 1.",4/11/2011,2011,4,11,5,noheat
oggi caldo ':(,4/11/2011,2011,4,11,5,noheat
oggi fa caldo a Parma!!,4/11/2011,2011,4,11,5,noheat
Oggi ho una sete spaventosa: credo di aver ingerito 5L d'acqua e ho ancora sete #daunobravo,4/11/2011,2011,4,11,5,noheat
Oggi pomeriggio sarò di giardinaggio... E si preannuncia una giornata di caldo infernale :(,4/11/2011,2011,4,11,5,noheat
oh io mi metto nuda a letto che ho caldo. #scusaalexandre,4/11/2011,2011,4,11,5,noheat
oito e sete galera! oito e sete!,4/11/2011,2011,4,11,5,noheat
"Ok domani nn vado a scuola,tanto x fare 3 ore,sicuramente di sonno,e aspettare il treno x 1 ora al caldo nn conviene,sto a casa e buonanotte",4/11/2011,2011,4,11,5,noheat
ops pulei o sete ^^,4/11/2011,2011,4,11,5,noheat
"Ora... Chi vincerà il premio per l'UFFICIO più CALDO? Noi non arriviamo a 89° ( :) ), ma i nostri 28° li abbiamo... http://fb.me/ZzptuwKF",4/11/2011,2011,4,11,5,noheat
"O-sete cinco (75), B-começou o jogo (1), G-cinco um (51), B-HM5 (15) /// êêêê bingo!! \o/ @stephanie_ui @Amanda_go @marykampusch_ui entendem",4/11/2011,2011,4,11,5,noheat
"Pane senza lievito fatto in casa? Da gustare caldo, con un filo d'olio e rosmarino. http://goo.gl/aNsf2 #ricette #cucina #pane",4/11/2011,2011,4,11,5,noheat
Parte sete! @luccascigoli http://twitpic.com/4jgxbq,4/11/2011,2011,4,11,5,noheat
Passo davanti a un negozio di pellicce: sento caldo per i manichini....,4/11/2011,2011,4,11,5,noheat
Pedo con caldo.,4/11/2011,2011,4,11,5,noheat
Photo: Date da bere ai fotografi. Sabato sera ero sottopalco & Faceva caldo & Questo è il motivo del rum... http://tumblr.com/xdb22r70pf,4/11/2011,2011,4,11,5,noheat
Photo: paranoiaemserie: http://tumblr.com/xj722kwm2s,4/11/2011,2011,4,11,5,noheat
"Piove, poi esce il sole e fa caldo. A voi #dublin :D",4/11/2011,2011,4,11,5,noheat
poco meno di 3h e 30' per terminare la 11° milanocitymarathon.nonostante il caldo: missione compiuta,4/11/2011,2011,4,11,5,noheat
pollito asado o caldo de gallina???,4/11/2011,2011,4,11,5,noheat
Por Codio che caldo fa!!!,4/11/2011,2011,4,11,5,noheat
Potrei dire che le giornate passano come quelle degli anziani che cazzeggiano nei supermarket ad agosto per ripararsi dal caldo.,4/11/2011,2011,4,11,5,noheat
"pow, ate q da um caldo essa moça (@anadecesaro live on http://twitcam.com/4gpe1)",4/11/2011,2011,4,11,5,noheat
"Presto le rondini torneranno ad intingere i miei cieli, un caldo, un dolce ricordo che torna puntuale sulle vette dei miei pensieri. #rid",4/11/2011,2011,4,11,5,noheat
prima che sparisca il caldo (meno male!) godiamoci questo matrimonio DIY realizzato col contributo di parenti e... http://fb.me/ZHZGallo,4/11/2011,2011,4,11,5,noheat
"Primo e ufficiale giorno di lavoro nel nuovo reparto,impressione a caldo:sembra di essere tornata allieva infermiera #smarrimento",4/11/2011,2011,4,11,5,noheat
Prossimamente mi raserò a zero pesantemente #caldo,4/11/2011,2011,4,11,5,noheat
Putizaaaaaaa!! Se hace Caldo de gallina,4/11/2011,2011,4,11,5,noheat
Qua a Parma simmmuore dal caldo e io dormo ancora con il piumone... stanotte mi sciolgo!,4/11/2011,2011,4,11,5,noheat
Qualche riflessione a caldo sul ritorno di Silvio Berlusconi su Facebook. http://bit.ly/dJEx8G Cambio di strategia o bisogni contingenti?,4/11/2011,2011,4,11,5,noheat
qualcuno mi spiega cosa mi sta succedendo? attorno a me il caos per queste foto...e a me non fanno ne caldo ne freddo,4/11/2011,2011,4,11,5,noheat
qualcuno riesce a spiegarmi come dovrei vestirmi oggi? sarà caldo o no? #milano,4/11/2011,2011,4,11,5,noheat
Quando c'è freddo acqua fredda.. Quando c'è caldo acqua calda..#fuck,4/11/2011,2011,4,11,5,noheat
Que forma de hacer caldo de ave! #gol al Cubo GOL! GOL! GOL! #Chivas,4/11/2011,2011,4,11,5,noheat
Que leva um caldo? Ta doidona? @biamarchesinii,4/11/2011,2011,4,11,5,noheat
Que ricoo caldo jijijiji,4/11/2011,2011,4,11,5,noheat
Que sabroso el caldo de gallinaaaaa!!!!! CHIVAAASSSS!!!,4/11/2011,2011,4,11,5,noheat
"quelli del w-e è già è fatica reggerli durante l'anno, te pensa com'è stato col primo caldo. Forsennati e tristi, oh, quanto tristi.",4/11/2011,2011,4,11,5,noheat
Questa caldo mi distrugge.. E devo studiare..,4/11/2011,2011,4,11,5,noheat
Questa caldo mi impedisce di concentrarmi...,4/11/2011,2011,4,11,5,noheat
Questa l'ho vista in piazza. Va bene che era caldo ma manteniamo il decoro e il buon gusto... http://t.co/gxE7jzl,4/11/2011,2011,4,11,5,noheat
Questi 31 gradi mi uccidono #caldo,4/11/2011,2011,4,11,5,noheat
questo caldo è insopportabile. #èaprile,4/11/2011,2011,4,11,5,noheat
Questo sole caldo sul cuzzetto mi fa venire voglia di rivoluzione.,4/11/2011,2011,4,11,5,noheat
Questo tempo si deve decidere. Non può fare due minuti di caldo africano e due minuti  dopo tirare vento e pio & (cont) http://deck.ly/~1ELte,4/11/2011,2011,4,11,5,noheat
raccoglierò 10 milioni di firme contro questo caldo,4/11/2011,2011,4,11,5,noheat
"rebelde hoje sete da noita na rede record ,, naum percamm vai ser d+++ galeraa",4/11/2011,2011,4,11,5,noheat
Rider MotoGP 2011 Di Mata Sete Gibernau http://bit.ly/hD28jp,4/11/2011,2011,4,11,5,noheat
Rientrata a casa. Sciolta dal caldo. Nervoso dopo l'incontro coi prof. Ma che vogliono? Il mio sangue sulle pagine della tesi?,4/11/2011,2011,4,11,5,noheat
RIMINI + 26°  | Buon caldo a tutti,4/11/2011,2011,4,11,5,noheat
"RT @_wannabemyself: è bello poter finalmente dire madonna santa, che caldo! *---*",4/11/2011,2011,4,11,5,noheat
RT @allandamacenoo: Que leva um caldo? Ta doidona? @biamarchesinii,4/11/2011,2011,4,11,5,noheat
"RT @beginning__: HO SETE, HO FAME, MI SCAPPA DA PISCIARE! AUTOOOOGRIIIILL AUTOGRIIILL! (?)",4/11/2011,2011,4,11,5,noheat
RT @BinhoDoria: eu tmb voto na BIXA PASSIVA DA AV SETE @_alexlopes,4/11/2011,2011,4,11,5,noheat
RT @CGT_Caterpillar: Buon inizio settimana a voi! Sempre all'insegna del caldo ;) @Anidalessandro @pressarea @GiuseppeMedori @Filippo_Scrocco @sonrayden,4/11/2011,2011,4,11,5,noheat
RT @Chris_Lallosa: Appena inizia a far caldo compaiono tutti gli animaletti che tanto odio >.<,4/11/2011,2011,4,11,5,noheat
RT @chuckia: il dentifricio mi mette sete,4/11/2011,2011,4,11,5,noheat
"RT @ClipHisWings: Sì muore di caldo, andiamo bene. .__.",4/11/2011,2011,4,11,5,noheat
RT @couragechanel: e c'è un caldo pazzesco!,4/11/2011,2011,4,11,5,noheat
"RT @DarkMat11: Followate @massibs se vi piacciono i tweet quotidiani. Ogni giorno alle 16:00 ho caldo, alle 19:30 ho fame, alle 22:00 ho sonno! :D",4/11/2011,2011,4,11,5,noheat
RT @EASYAFRICA: #buongiorno! #buoninizio settimana...si riparte con il caldo #sole della #primavera!,4/11/2011,2011,4,11,5,noheat
"RT @ILBRIGANTE_: NÊeå0o0{0“0h0kf‘0D0g0Y0m00«0â0ß0ü0ë0„0Ô0¹0¿0Á0ª0„0é0¹0Ù0ê0ü0j0iO\0Š0~0W0_0_Œ0g0m0Oggi fa un caldo bestiale. Menu di oggi: Camomilla, pistacchio,  lamponi0ecc. A dopo . By Chef",4/11/2011,2011,4,11,5,noheat
RT @KarineGreyce: @KarineGreyce @christianomarin @Aline_MTC @DianaCurcino Recomendo Branca de Neverrr e as Sete Pecinhas óótimaa !,4/11/2011,2011,4,11,5,noheat
RT @Lila_quadros: @alexxpdr DIA SETE DE MAIO DE DOISMILONZE,4/11/2011,2011,4,11,5,noheat
RT @Minzoparade: Check this video out -- Il Tg di Uno in un caldo servizio sui pinguini in amore http://t.co/3jLYKZW via @youtube,4/11/2011,2011,4,11,5,noheat
RT @MoniShantiRani: @Tom_LP Tutto ok oggi in spiaggia era caldo! Arriva l'estate..:D,4/11/2011,2011,4,11,5,noheat
RT @paolo_1313: raccoglierò 10 milioni di firme contro questo caldo,4/11/2011,2011,4,11,5,noheat
RT @paolocord: @romangrace83 ma non ti abbandono...ho fatto un giretto al maree!!c era caldo!!!evviva la mia pearljamica!!!:DDDDDDD,4/11/2011,2011,4,11,5,noheat
"RT @TaniaGotchi: Ho caldo,ma se mi tolgo i pantaloni del pigiama muoio..Ma perchè? -.- #dubbiesistenziali",4/11/2011,2011,4,11,5,noheat
RT @wobbly: In effetti #report di ieri sera assomigliava ai servizi dei TG che consigliano di bere tanto quando fa caldo.,4/11/2011,2011,4,11,5,noheat
sì io in casa quando fa caldo sto in mutande e maglietta ùù AHHAHAH,4/11/2011,2011,4,11,5,noheat
"Sì muore di caldo, andiamo bene. .__.",4/11/2011,2011,4,11,5,noheat
"Sì, Jared, hai ragione. Fa' caldo. #JIBcon 2 http://twitpic.com/4jpha0",4/11/2011,2011,4,11,5,noheat
"saaaindo. @PUCRS, só volto as sete :D falow!",4/11/2011,2011,4,11,5,noheat
saca el caldo de gallo.! D=  (@poetadebanqueta live on http://twitcam.com/4gup4),4/11/2011,2011,4,11,5,noheat
"Salute e rifiuti: Napoli, rischio alto, complice il caldo http://goo.gl/fb/sjmPH",4/11/2011,2011,4,11,5,noheat
"sarà il caldo, la primavera, ma voglia di studiare proprio zero..! E domani compito di arte...-.-",4/11/2011,2011,4,11,5,noheat
sarà ottanta cinque gradi domani! molto caldo!,4/11/2011,2011,4,11,5,noheat
"Se con il caldo mi ammalo, preferisco il freddo. Il mio organismo non è normale..",4/11/2011,2011,4,11,5,noheat
Se empieza a cocinar el caldo de gallina!!! #vamoschivas #chivadecorazon,4/11/2011,2011,4,11,5,noheat
"Se questo caldo non accenna a dare una allentata piangerete presto la mia morte. Macché, a chi dispiacerebbe in fondo! Nessuno mi ama :'(",4/11/2011,2011,4,11,5,noheat
"Separato,2 figli non conv., atletico,172 cm., 58 anni (portati benissimo). Caldo, passionale. Incontri per amicizia e poi chissà.",4/11/2011,2011,4,11,5,noheat
Serio a sete è muito diferente que a vicente,4/11/2011,2011,4,11,5,noheat
SETE E DEZESSETE #Faustão @pedrosmaniotto,4/11/2011,2011,4,11,5,noheat
Si muore di caldo..O.O 28 gradi e un sole splendido!..,4/11/2011,2011,4,11,5,noheat
Siamo ancora al convegno Becoming Youtube Stars ...fa' caldo... ROMA,4/11/2011,2011,4,11,5,noheat
